id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
40948424,Ngurra Lodge,319046189,Nicole,,Kempsey,-30.89242,153.06442,Entire home/apt,418,1,12,2022-09-23,0.42,2,175,7,Exempt
40950435,Overlooking Wallis Lake Renas Court 2,305163448,Forster Holiday Rentals,,Mid-Coast,-32.18736,152.51137,Entire home/apt,118,1,19,2022-04-13,0.55,81,311,2,PID-STRA-14722
40970799,Charlotte Bay Boathouse (Private Jetty) KIDS HAVEN,319366722,Heath,,Mid-Coast,-32.34352,152.51505,Entire home/apt,320,4,37,2022-10-01,1.08,1,309,13,PID-STRA-3698
40971122,SunLake House - close to  Forster & Pacific Palms,74766671,Karen,,Mid-Coast,-32.250397,152.516083,Entire home/apt,395,3,10,2021-06-14,0.29,1,2,0,PID-STRA-24118
40995127,Gorgeous apartment right in the heart of Forster.,319774320,Aimee,,Mid-Coast,-32.17975,152.51196,Entire home/apt,325,2,68,2022-10-09,1.97,1,312,23,PID-STRA-1475-2
41014520,"Coastal Hideaway - 1 Ocean Street, South West Rocks",190222124,Elders Lifestyle Group,,Kempsey,-30.88603,153.02305,Entire home/apt,262,3,8,2021-11-11,0.23,57,344,2,PID-STRA-24727
41031028,"Salt Breeze - upstairs only, pets OK",43662800,Susan,,Port Macquarie-Hastings,-31.5575,152.85214,Entire home/apt,221,1,6,2022-04-14,0.18,67,61,2,PID-STRA-4822
41034309,"Koala forest Studio nr hospital, Sawtell & Coffs",175612127,Annelies,,Coffs Harbour,-30.32967,153.08492,Entire home/apt,103,1,148,2022-10-26,4.41,7,340,60,PID-STRA-6478
41064783,Hat Head Beach Cottage 4,6550694,Jane,,Kempsey,-31.05665,153.04939,Entire home/apt,150,5,21,2022-05-06,0.61,2,28,5,PID-STRA-7170
41095994,Pelicans Pad - A perfect place for one or two : ),105112979,Matt,,Nambucca Valley,-30.64002,152.99626,Entire home/apt,109,2,13,2022-09-02,0.40,1,42,6,PID-STRA-17910
41142941,Resort Style Living!,45417946,Helen,,Port Macquarie-Hastings,-31.42969,152.91618,Entire home/apt,250,2,56,2022-10-17,1.62,2,173,26,Exempt
41161822,Tranquil Stay on Kenny,279056476,Jai,,Bellingen,-30.44267,152.8967,Private room,140,1,134,2022-10-30,3.87,1,352,45,Exempt
41174417,"Tranquil, spacious and private garden retreat",6691678,Thea,,Port Macquarie-Hastings,-31.43449,152.68809,Entire home/apt,121,1,96,2022-09-24,2.91,1,330,29,PID-STRA-587-1
41176957,Melaleuca @ Goolawah Bush & Beach Retreat,93614881,Summer,,Kempsey,-31.21054,152.95932,Entire home/apt,253,1,19,2022-07-17,0.59,6,39,1,PID-STRA-9237-1
41177594,Connies Cottage at Flynns Beach,138599818,Andrew,,Port Macquarie-Hastings,-31.44818,152.92724,Entire home/apt,229,2,31,2022-10-20,0.92,1,126,4,PID-STRA-3340
41178476,Warialda ~ Private & Pet Friendly Near Seal Rocks,14511812,Gabrielle,,Mid-Coast,-32.38378,152.42081,Entire home/apt,377,2,47,2022-10-05,1.50,1,267,28,PID-STRA-5362
41199141,La Charmant - (That little bit extra..),323201545,Annie,,Port Macquarie-Hastings,-31.46484,152.90608,Entire home/apt,141,90,37,2021-06-30,1.08,1,271,0,
41222643,Binda Bliss,23595955,Alison,,Mid-Coast,-32.66977,152.17625,Entire home/apt,214,2,5,2022-01-07,0.17,34,339,2,PID-STRA-11424-2
41241854,@ BLUEYS  - LINEN INCLUDED,35435426,Betty,,Mid-Coast,-32.34958,152.53743,Entire home/apt,121,1,10,2021-11-09,0.34,44,301,1,PID-STRA-15570
41241929,Beach - Bay - Bee - Pet friendly - linen included,35435426,Betty,,Mid-Coast,-32.348568,152.53882,Entire home/apt,157,1,12,2022-07-02,0.42,44,285,2,PID-STRA-15137
41241952,LIZ LAKE - BYO LINEN,35435426,Betty,,Mid-Coast,-32.33478,152.53039,Entire home/apt,134,1,1,2021-04-04,0.05,44,331,0,PID-STRA-15109
41241980,MAGIC BEACH HOUSE -  BYO LINEN,35435426,Betty,,Mid-Coast,-32.34496,152.53946,Entire home/apt,200,1,17,2022-10-20,0.50,44,335,7,PID-STRA-22244
41242055,VILLA MANYANA 7  - BYO LINEN,35435426,Betty,,Mid-Coast,-32.348408,152.53899,Entire home/apt,92,1,0,,,44,0,0,PID-STRA-17452
41242081,THE PALM FARM - PET FRIENDLY - WEEKLY ONLY - BYO L,35435426,Betty,,Mid-Coast,-32.369305,152.50156,Entire home/apt,157,1,1,2022-01-05,0.10,44,47,1,PID-STRA-17459
41242212,WAVERIDER 2   - BYO LINEN,35435426,Betty,,Mid-Coast,-32.33662,152.54245,Entire home/apt,171,1,7,2020-12-04,0.21,44,327,0,PID-STRA-12726
41242291,OCEANSIDE 5 - BYO LINEN,35435426,Betty,,Mid-Coast,-32.341843,152.54077,Entire home/apt,92,1,1,2022-01-24,0.10,44,336,1,PID-STRA-17358
41274536,Villa al Mare HALLIDAYS POINT -Juliet room,295298874,Bron,,Mid-Coast,-32.06478,152.5382,Private room,130,1,14,2022-04-18,0.61,6,337,7,PID-STRA-3528
41274851,Villa Al Mare HALLIDAYS POINT- Michelangelo room,295298874,Bron,,Mid-Coast,-32.06432,152.53831,Private room,100,1,13,2022-10-03,0.44,6,337,3,PID-STRA-3528
41275103,Villa Al Mare HALLIDAYS POINT- Montgolfier room,295298874,Bron,,Mid-Coast,-32.06608,152.53928,Private room,100,1,26,2022-09-24,0.77,6,337,9,PID-STRA-3528
41275250,Villa al Mare HALLIDAYS POINT - single room,295298874,Bron,,Mid-Coast,-32.06484,152.53966,Private room,85,1,19,2022-10-01,0.67,6,337,11,PID-STRA-3528
41293914,"Modern beach side home, 200m walk to the beach.",324375364,Amber,,Coffs Harbour,-30.22939,153.15014,Entire home/apt,750,3,0,,,1,163,0,PID-STRA-33235
41330713,Lavender Cottage Studio+Spacious Bathroom. ALL NEW,23717626,Natalia,,Port Macquarie-Hastings,-31.43706,152.88904,Entire home/apt,99,2,94,2022-10-29,2.74,1,163,33,PID-STRA-9367
41381611,"Aurelia, 14 Stewart Street",159529466,Elders,,Kempsey,-31.18946,152.97884,Entire home/apt,295,2,6,2022-03-20,0.25,145,275,3,PID-STRA-19417
41383870,Headlands in Port,164558047,Daniel,,Port Macquarie-Hastings,-31.42792,152.91242,Entire home/apt,158,2,139,2022-10-22,4.20,1,244,71,PID-STRA-13880
41384975,Fern Gully,325479793,Amanda,,Bellingen,-30.47109,152.94089,Entire home/apt,121,2,38,2022-10-16,1.19,1,300,14,PID-STRA-2280-2
41409853,Heritage 201 Ocean View with views of the iconic bridge and waterways,305163448,Forster Holiday Rentals,,Mid-Coast,-32.17815,152.49999,Entire home/apt,307,1,17,2022-04-24,0.60,81,14,3,PID-STRA-24402
41410171,Bluewater Beach House,23595955,Alison,,Mid-Coast,-32.67966,152.1643,Entire home/apt,550,2,3,2021-06-15,0.09,34,312,0,PID-STRA-15330
41466291,Manuya Island Retreat Forster,326383825,Matt And Fi,,Mid-Coast,-32.18958,152.51808,Entire home/apt,295,2,37,2022-06-13,1.09,1,147,4,PID-STRA-16389
41484481,Couples/Small Family Escape Lizzy Blueys Boomerang,149770976,Victoria,,Mid-Coast,-32.33306,152.53482,Entire home/apt,99,2,33,2022-10-29,1.18,1,24,18,PID-STRA-19922-8
41536296,‘Crocavilla’ Premium Surf Condo @Crescent Head,70292284,James,,Kempsey,-31.18973,152.97632,Entire home/apt,249,2,55,2022-10-23,1.63,12,334,18,PID-STRA-10062
41547184,2Bed Resort Rental until Dec @ Flynn's Beach,108189424,Sarah,,Port Macquarie-Hastings,-31.44682,152.92677,Entire home/apt,100,90,16,2021-02-21,0.47,1,303,0,
41595097,"Maliblue, 5/1 Main Street, Crescent Head",159529466,Elders,,Kempsey,-31.19048,152.97426,Entire home/apt,186,2,3,2022-06-13,0.28,145,292,3,PID-STRA-19007
41597705,"A Reel Teal - 125 Gregory Street, South West Rocks",190222124,Elders Lifestyle Group,,Kempsey,-30.89489,153.03904,Entire home/apt,170,3,12,2022-09-13,0.46,57,293,7,PID-STRA-21769
41621419,Ocean Pines,97309690,McGrath Estate Agents,,Nambucca Valley,-30.64443,153.00298,Entire home/apt,289,3,12,2022-09-09,0.46,106,317,4,PID-STRA-14635-5
41648406,The Botanic Barn - close to everything,45243112,Jodie,,Port Macquarie-Hastings,-31.43396,152.90424,Entire home/apt,98,2,109,2022-11-02,3.80,2,114,44,PID-STRA-11506
41667727,Private Lakefront Retreat for Two Views Kayaks,21943439,Yvonne,,Mid-Coast,-32.38866,152.5008,Entire home/apt,171,2,31,2022-10-30,0.93,2,3,20,PID-STRA-2709
41688769,Korora Guest House Deluxe King Suite,8862218,Ricky & Mirian,,Coffs Harbour,-30.26183,153.13484,Entire home/apt,139,2,16,2022-01-12,0.47,2,250,6,PID-STRA-6168
41692452,Waters Edge,97309690,McGrath Estate Agents,,Nambucca Valley,-30.64594,153.0044,Entire home/apt,349,3,7,2022-08-27,0.21,106,319,4,PID-STRA-14887-2
41717357,Private Double Room with Ensuite Bathroom,301581060,YHA Australia,,Port Macquarie-Hastings,-31.43279,152.90033,Private room,118,1,43,2022-10-10,1.34,5,310,20,PID-STRA-3910
